,id,lat,lon,addr:city,addr:housenumber,addr:state,addr:street,name,phone,capacity,addr:postcode,contact:instagram,email,postal_code,instagram,twitter,addr:housename,location,addr
243,2555123886,40.7162569,-73.9950007,,51,,Chrystie Street,Yaya Tea Garden,+1-212-226-8803,,10002,,,,,,,,
244,2555126595,40.7196388,-73.9895629,New York,127,NY,Orchard Street,Russ & Daughters Cafe,+1-212-475-4880,,10002,,cafe@russanddaughters.com,,,,,,
245,2555136029,40.7399221,-73.9893996,,922,,Broadway,Cha Cha Matcha,,,10010,,,,,,,,
246,2555137420,40.7364478,-73.9909744,,29,,Union Square West,Joe Coffee,,,10003,,,,,,,,
247,2555580688,40.7437268,-73.9814828,,,,,Penelope,,,,,,,,,,,
248,2555945169,40.6002149,-73.9856777,Brooklyn,1901,NY,Stillwell Avenue,Wild Bagels,,,11223,,,,,,,,
249,2555989806,40.6003745,-73.9915601,Brooklyn,2300,NY,86th Street,Kung Fu Tea,,,11214,,,,,,,,
250,2556218501,40.6049097,-73.9993077,,6,,Bay 23rd Street,Next Move Cafe,+1 718-676-9679,,11214,https://www.instagram.com/nextmovecafe,info@nextmovecafe.com,,,,,,
251,2557487255,40.6239764,-74.0041395,,1273C,,Bay Ridge Avenue,,,,11219,,,,,,,,
252,2561344025,40.6351048,-73.992456,,1278,,49th Street,Milk Crate Coffee,+19144857135,,11219,,,,,,,,
253,2561485165,40.6341283,-74.0105726,Brooklyn,806,NY,62nd Street,KULU Desserts,,,11220,,,,,,,,
254,2561577792,40.6423115,-74.0130189,,5423,,5th Avenue,Barrera's,+1-929-337-6088,,11220,,,,,,,,
255,2561615106,40.6377476,-74.0074241,,5602,,8th Avenue,Mudflow Bubble Tea,,,11220,,,,,,,,
256,2561662288,40.6387505,-74.016308,,511,,61st Street,GiGi's Coffee Shop,+1-347-987-3082,,11220,,,,,,,,
257,2561792451,40.6490646,-74.0095749,,4501,,4th Avenue,Hua Hui Bakery,+1-718-853-5165,,11220,,,,,,,,
258,2561887744,40.6557373,-74.0032437,,912,,4th Avenue,Axzo Cafe,+1-347-689-3977,,11232,,,,,,,,
259,2561887844,40.6554369,-74.0060548,,,,,Bagel Pub,,,,,,,,,,,
260,2561900330,40.6593583,-74.0046304,,,,,Market Coffee,,,,,,,,,,,
261,2561983227,40.6441763,-73.975829,Brooklyn,424,NY,Church Avenue,Angelica's Coffee Shop,+1-347-442-5226,,11218,,,,,,,,
262,2561995554,40.6490827,-73.977662,,142,,East 4th Street,Windsor Coffee,,,11218,,,,,,,,
263,2562006774,40.6544957,-73.97926,,,,,Terrace Coffee Shop,+1-718-854-1911,,,,,,,,,,
264,2562015538,40.6532052,-74.0028079,,,,,DNA,,,,,,,,,,,
265,2562136780,40.6637848,-73.9806686,,1201,NY,8th Avenue,Zatar,+1-929-252-1287,,11215,,,,,,,,
266,2562136789,40.6614338,-73.9799655,,,,,Overgreens,,,,,,,,,,,
267,2562140908,40.6645751,-73.9799855,,1021,,8th Avenue,Flora,,,11215,,,,,,,,
268,2562374849,40.7385396,-73.987301,,257,,Park Avenue South,Blue Bottle Coffee,,,10003,,,,,,,,
269,2562374880,40.7368994,-73.986826,,,,,Hutch + Waldo,,,,,,,,,,,
270,2562438646,40.8078217,-73.9450772,New York,,NY,,Starbucks,+1 917-492-2454,,10027,,,,,,,,
271,2562449499,40.7292441,-74.0037022,,29,,Bedford Street,Daily Provisions,+1-646-747-8614,,10014,,,,,,,,
272,2562460591,40.7311268,-74.0046067,New York,62,NY,Bedford Street,Bedford Studio,+19173010351,,10014,,,,,,,,
273,2562932451,40.5994599,-73.9518595,,1921,,Avenue U,Igam Coffee,,,11229,,,,,,,,
274,2563014066,40.6000521,-73.9441332,,2718,,Avenue U,Safir Bakery,,,11229,,,,,,,,
275,2563051690,40.6001401,-73.9337877,,2145,,Knapp Street,Knapp Street Bagel Cafe,,,11229,,,,,,,,
276,2563436655,40.634329,-73.9661043,Brooklyn,1119,NY,Newkirk Avenue,Milk and Honey,+1-718-513-0441,,11230,,,,,,,,
277,2563488962,40.6385476,-73.9541164,,1292,,Flatbush Avenue,We Are Brooklyn,,,11226,,,,,,,,
278,2563930327,40.7184787,-74.0024786,New York,396,NY,Broadway,Blue Bottle Coffee,+1-510-653-3394,,10013,,,,,,,,
279,2563990312,40.7157707,-73.9991388,,89A,,Bayard Street,Alimama Tea,,,10013,,,,,,,,
280,2564588997,40.6909692,-73.9048144,Brooklyn,1312,NY,Decatur Street,Tikal Cafe,+1-347-789-4790,,11207,,tikal_cafe@yahoo.com,,,,,,
281,2565391706,40.6756234,-73.978045,,204,,6th Avenue,Milk Bar,+1-929-276-3396,,11217,,,,,,,,
282,2565708091,40.7210007,-74.0044453,New York,378,,Canal Street,Caffé Bene,,,,,,,,,,,
283,2567093845,40.6699471,-73.9580715,,833,,Franklin Avenue,Coffee Land,+1-718-363-5263,,11225,,,,,,,,
284,2567548346,40.7165943,-73.9908966,,,,,Gather,+1-646-370-4672,,,,,,,,,,
285,2567551910,40.7157788,-73.9965978,,48,,Bowery,Bake Culture,+1-646-858-2898,,10013,,,,,,,,
286,2567561365,40.7157755,-73.9907804,,,,,Aujla's,,,,,,,,,,,
287,2567902023,40.6716506,-73.9529601,Brooklyn,167,NY,Rogers Avenue,Manhattanville Coffee,,,11216,,,,,,,,
288,2567902073,40.6713876,-73.9502108,,759,,Nostrand Avenue,Colina Cuevo,,,11216,,,,,,,,
289,2567931029,40.6730557,-73.9500548,,707,,Nostrand Avenue,Meme's Healthy Nibbles,,,11216,,,,,,,,
290,2567931043,40.6728401,-73.950072,,715,,Nostrand Avenue,Babydudes,,,11216,,,,,,,,
291,2568087522,40.682228,-73.9602911,,,,,Sweetbee,,,,,,,,,,,
292,2568119907,40.6881718,-73.9572415,,,,,Kitten Cafe,,,,,,,,,,,
293,2568119935,40.6894576,-73.9515389,,,,,Natural Blend,,,,,,,,,,,
294,2568120017,40.6875468,-73.9595811,,395,,Classon Avenue,Clementine Cafe & Bakery,+1-713-483-8788,,11238,,info@clementinebakery.com,,,,,,
295,2568133724,40.6883962,-73.962964,,318,,Lafayette Avenue,Choice Market,+1-917-905-3313,,11238,,,,,,,,
296,2568133754,40.6879326,-73.962875,,39,,Clifton Place,Guevara's,,,11238,,,,,,,,
297,2568179560,40.694106,-73.9591645,,620,,Myrtle Avenue,enRoys Cafe,+1-646-678-8444,,11205,,,,,,,,
298,2568197213,40.6720107,-73.9306681,,,,,Lakou,,,,,,,,,,,
299,2568198167,40.6940318,-73.9619327,,,,,BKG Coffee Roasters,,,,,,,,,,,
300,2568239795,40.6908923,-73.9596257,,232,,Taaffe Place,Monkey Tiger,,,11205,,,,,,,,
301,2568275821,40.6930882,-73.9720057,,360,,Myrtle Avenue,Cafefornia,,,11205,,,,,,,,
302,2568406410,40.6964132,-73.9883888,,,,,Brooklyn Bridge Cafe,,,,,,,,,,,
303,2568518941,40.7037349,-73.9879047,Brooklyn,142,NY,Plymouth Street,Hudson Wilder,,,11201,,,,,,,,
304,2568519070,40.7028271,-73.9812328,,70,,Hudson Avenue,Cafe Gitane,+1-929-387-8229,,11201,,,,,,,,
305,2568567180,40.6955549,-73.9294705,,760,,Bushwick Avenue,Brooklyn Whiskers,+1-718-975-7044,,11221,@Brooklynwhiskers,brooklynwhiskers@gmail.com,,,,,,
306,2568576411,40.6973827,-73.9350298,,,,,The Concrete Jungle,,,,,,,,,,,
307,2568591477,40.6786224,-73.911041,Brooklyn,142,NY,Rockaway Avenue,Beets Café,,,11233,,,,,,,,
308,2568677473,40.7050225,-73.924656,Brooklyn,45,NY,Irving Avenue,Nook,+1-718-734-2880,,11237,,,,,,,,
309,2568681567,40.702775,-73.9170325,Brooklyn,146,NY,Wyckoff Avenue,Variety Coffee Roasters,+1-718-497-2326,,11237,,info@varietycoffeeroasters.com,,,,,,
310,2568698380,40.6663245,-73.9818623,,347,,7th Avenue,Brooklyn Bread,+1-929-491-0700,,11215,,,,,,,,
311,2568710180,40.6657195,-73.982369,Brooklyn,367,NY,7th Avenue,WINNER,,,11215,,info@winner.nyc,,,,,,
312,2568724676,40.6678131,-73.9839027,,374,,9th Street,Colson Patisserie,+1 718 965 6400,,11215,,,,,,,,
313,2568752298,40.6676702,-73.9811411,Brooklyn,312,NY,7th Avenue,Variety Coffee Roasters,+1-718-788-1891,,11215,,,,,,,,
314,2568784668,40.7003347,-73.9052907,Ridgewood,56-23,NY,Myrtle Avenue,UCrew,+1-347-223-4899,,11385,,,,,,,,
315,2568823078,40.706715,-73.9205244,,60,,Saint Nicholas Avenue,La Cantine,,,11237,,,,,,,,
316,2568825600,40.6755418,-73.9743863,,176,,Lincoln Place,Nerd Be Cool,,,11217,@nerdbecool,,,,,,,
317,2568863934,40.7097406,-73.9079364,Ridgewood,490,NY,Grandview Avenue,Cafe Katan,,,11385,katan_nyc,,,,,,,
318,2568867307,40.6711649,-73.9579423,,800,,Franklin Avenue,Chocolatte Espresso Bar,,,11238,,,,,,,,
319,2568884262,40.6844638,-73.9502489,,387A,,Nostrand Avenue,Ursula,,,11216,,,,,,,,
320,2569261266,40.736735,-74.0013586,,75,,Greenwich Avenue,Roasting Plant,,,10014,,,,,,,,
321,2569266671,40.7408955,-74.0070903,,425,,West 13th Street,Jack's Coffee,,,10014,,,,,,,,
322,2569888074,40.7193908,-73.8424538,,72-01,,Austin Street,Pink Forest,,,11375,,,,,,,,
323,2569902274,40.7215673,-73.8434614,Forest Hills,108-01,NY,Queens Boulevard,Starbucks,+1 347-534-0009,,11375,,,,,,,,
324,2569997914,40.7494756,-73.8900736,,35-62,,76th Street,Juju's Bagel Cafe,,,11372,,,,,,,,
325,2569998627,40.7496039,-73.8888911,,35-57A,,77th Street,Espresso 77,,,11372,,,,,,,,
326,2569998650,40.749454,-73.8882529,,77-15A,,37th Avenue,Arepa Lady,,,11372,,,,,,,,
327,2569998659,40.7495446,-73.8873518,Queens,78-27,NY,37th Avenue,Starbucks,+1 718-457-0875,,11372,,,,,,,,
328,2570139436,40.7500213,-73.8829205,,83-15,,37th Avenue,Over the Moon Juice & Coffee,+1-929-344-8058,,11372,,,,,,,,
329,2570174028,40.7478048,-73.8857009,,37-65,,80th Street,969 NYC Coffee,,,11372,,,,,,,,
330,2570174168,40.7494686,-73.8858258,,80-10,,37th Avenue,Brother's Bubble Tea,,,11372,,,,,,,,
331,2572411294,40.717109,-73.9945679,New York,73,NY,Chrystie Street,Kung Fu Tea,+1 646-288-4936,,10002,,,,,,,,
332,2573047744,40.6809942,-73.9745562,,64,,6th Avenue,Companion,+1-347-689-3184,,11217,,,,,,,,
333,2573098394,40.6802759,-73.9744858,Brooklyn,253,NY,Flatbush Avenue,Hungry Ghost,+1-718-483-8666,,11217,,,,,,,,
334,2573098461,40.6796163,-73.9686086,,,,,Patti Ann's Bakery,,,,,,,,,,,
335,2573115164,40.6784658,-73.9687739,,598,,Vanderbilt Avenue,Little Cupcake Bakeshop,+1-718-783-0770,,11238,,,,,,,,
336,2583190796,40.7766224,-73.9890983,,120,,Riverside Boulevard,Blu Café,,,,,info@120cafe.com,,,,,,
337,2583212030,40.8010399,-73.9618044,New York,990,NY,Columbus Avenue,Crêpes on Columbus,,,10025,,,,,,,,
338,2592305754,40.7428458,-73.9999943,New York,178,NY,8th Avenue,16 Handles,,,10011,,,,,,,,
339,2594630499,40.7047913,-74.0071236,New York,99,NY,Wall Street,Starbucks,+1 929-955-1841,,10005,,,,,,,,
340,2596227489,40.69176,-73.9885471,Fulton Mall,348,NY,Fulton Street,Starbucks,+1 718-488-1719,,11201,,,,,,,,
341,2597860936,40.7607479,-73.9706036,New York,109,,East 56th Street,Ninth Street Espresso,+1 646-559-4793,,10022,,,,,,,,
342,2603955352,40.8414095,-73.9398998,,,,,Mike's Bagels,,,,,,,,,,,
343,2603955361,40.8413365,-73.9399524,New York,4001,NY,Broadway,Starbucks,+1 917-521-0342,,10032,,,,,,,,
344,2603955364,40.8235504,-73.9490856,New York,1658,NY,Amsterdam Avenue,Yellow Banana Snack Bar,,,10031,,,,,,,,
345,2605399148,40.6932623,-73.9686685,Brooklyn,423,NY,Myrtle Avenue,Connecticut Muffin,,,11205,,,,,,,,
346,2605527968,40.6759007,-74.0143917,,,,,Island Vibes,,,,,,,,,,,
347,2610440239,40.7634192,-73.981318,,,,,Café Metro,,,,,,,,,,,
348,2610440250,40.7608044,-73.9837222,New York,750,NY,7th Avenue,Starbucks,+1 212-974-0032,,10019,,,,,,,,
349,2611782760,40.75555,-73.9840554,New York,1101,NY,6th Avenue,Starbucks,+1 212-382-3917,,10036,,,,,,,,
350,2620513899,40.7774839,-73.9552436,New York,1488,NY,3rd Avenue,Starbucks,+1 212-744-7458,,10028,,,,,,,,
351,2620513907,40.7794817,-73.9537572,New York,1542,NY,3rd Avenue,Starbucks,+1 212-369-2949,,10128,,,,,,,,
352,2621577431,40.7438766,-73.9887987,New York,1140,NY,Broadway,Starbucks,+1 212-213-6519,,10001,,,,,,,,
353,2622901049,40.7082623,-73.8690773,Glendale,8000,NY,Cooper Avenue,Starbucks,+1 718-416-1521,,11385,,,,,,,,
354,2623014627,40.7659236,-73.9636686,New York,1128,NY,3rd Avenue,Starbucks,+1 212-472-6535,,10065,,,,,,,,
355,2623014636,40.7746444,-73.9543658,New York,1559,NY,2nd Avenue,Starbucks,,,10028,,,,,,,,
356,2629277997,40.7636753,-73.9773838,New York,1380,NY,6th Avenue,Starbucks,+1 212-977-1382,,10019,,,,,,,,
357,2629371835,40.7653752,-73.9575093,New York,1270,NY,1st Avenue,Le Pain Quotidien,,,10021,,,,,,,,
358,2629371850,40.7791466,-73.9474467,New York,400,NY,East 90th Street,Starbucks,+1 212-987-0891,,10128,,,,,,,,
359,2631523818,40.7689352,-73.963462,,956,,Lexington Avenue,World Cup Cafe & Bakery,,,10021,,,,,,,,
360,2634398946,40.7452192,-73.9908474,New York,776,NY,Avenue of the Americas,Starbucks,+1 212-481-1856,,10001,,,,,,,,
361,2678783481,40.7620837,-73.9833543,New York,156,NY,West 52nd Street,Starbucks,+1 212-245-6479,,10019,,,,,,,,
362,2688264646,40.7590282,-73.9926029,New York,684,NY,9th Avenue,Starbucks,+1 212-398-9702,,10036,,,,,,,,
363,2689474985,40.7799038,-73.9597037,New York,1142,NY,Madison Avenue,Starbucks,+1 212-288-1506,,10028,,,,,,,,
364,2689493100,40.7314891,-73.8595033,,97-42,,63rd Street,Bagelette,,,,,,,,,,,
365,2692607521,40.6873283,-73.9896984,,85,,Dean Street,Blue Bottle Coffee,,,11201,,,,,,,,
366,2698768779,40.746016,-73.9144787,Woodside,49-22,,Skillman Avenue,Aubergine Cafe,,,11377,,,,,,,,
367,2701626574,40.676481,-73.9716825,,183,,Sterling Place,Hungry Ghost,+1-718-783-7375,8,11238,,,,,,,,
368,2701690257,40.6775852,-73.9691008,,622,,Vanderbilt Avenue,Mille-feuille,+1-347-350-8838,,11238,,,,,,,,
369,2702831847,40.7422223,-74.0046642,,75,,9th Avenue,chalait,6466494012,,10011,,,,,,,,
370,2702857192,40.744475,-74.0062646,New York,128,,10th Avenue,Star On 18,,,10011,,,,,,,,
371,2703020624,40.7445639,-73.9992418,,231,,8th Avenue,Fellini Coffee,,,10011,,,,,,,,
372,2703043913,40.7397486,-73.9926774,New York,23,NY,West 19th Street,Gotham Coffee Roasters,+1-212-255-2972,,10011,,,,,,,,
373,2703242521,40.7473252,-74.000383,,,,,Sullivan Street bakery,,,,,,,,,,,
374,2704023647,40.735181,-73.9860339,New York,184,,3rd Avenue,Gramercy Cafe,212-982-2121,,10003,,,,,,,,
375,2704034204,40.7359816,-73.98546,,206,,3rd Avenue,Sunburst Espresso Bar,,,10003,,,,,,,,
376,2704040262,40.7371981,-73.9845693,,246,,3rd Avenue,Gramercy Bagels,,,10003,,,,,,,,
377,2704042945,40.7352652,-73.983052,,323A,,2nd Avenue,Mon Cheri,+1-917-409-0077,,10003,,,,,,,,
378,2704104122,40.7408146,-73.983604,New York,61,NY,Lexington Avenue,Yi Fang Tea,,,10010,,,,,,,,
379,2705030255,40.6737697,-73.9570069,Brooklyn,730,,Franklin Avenue,Little Zelda,,,11238,@littlezeldacoffee,,,,,,,
380,2705995455,40.6738283,-73.9566698,,,,,Bien Cuit,+1-347-365-1656,,,,,,,,,,
381,2707987524,40.8052024,-73.9656144,New York,2878,,Broadway,Tea Magic,,,10025,,,,,,,,
382,2709335786,40.7456894,-73.9851162,,121,,Madison Avenue,Blank Slate Coffee + Kitchen,+1-212-683-7800,,10016,,,,,,,,
383,2709415082,40.7482758,-73.9823964,,199,,Madison Avenue,Cinco Coffee Company,,,10016,,,,,,,,
384,2709629969,40.7547832,-73.9913539,,572,,8th Avenue,Grace Cafe,,,10018,,,,,,,,
385,2710195178,40.7688283,-73.9885588,New York,864,NY,10th Avenue,Rex,+1 212-757-0580,,10019,,,,,,,,
386,2710196320,40.7685278,-73.9855197,New York,891,NY,9th Avenue,Masseria Caffé & Bakery,+1-212-969-0900,,10019,masseriacaffe,info@masseriacaffenyc.com,,,,,,
387,2711466517,40.7532252,-73.9668578,New York,875,,1st Avenue,Nations Café,,,10017,,,,,,,,
388,2711628444,40.7516393,-73.9702273,,305,,East 45th Street,Pennylane Coffee,,,10017,,,,,,,,
389,2713490449,40.6783449,-73.9636951,Brooklyn,637,NY,Washington Avenue,Nûrish,+1-718-484-1122,,11238,,,,,,,,
390,2713495194,40.6772948,-73.9634988,,,,,Stocked Cafe,+1-718-872-5304,,,,,,,,,,
391,2714805250,40.7521428,-73.9739415,New York,160,NY,East 44th Street,Gong Cha,+1 646-707-3375,,10017,,,,,,,,
392,2714805259,40.7506675,-73.973776,,205,,East 42nd Street,Aroma Espresso Bar,,,10017,,,,,,,,
393,2715447782,40.7599011,-73.9696793,New York,667,NY,Lexington Avenue,Maman,+1-646-524-5067,,10022,,,,,,,,
394,2715512001,40.7503295,-73.9770276,New York,360,NY,Lexington Avenue,Starbucks,+1 212-953-1662,,10017,,,,,,,,
395,2715512070,40.7580277,-73.9714246,New York,600,NY,Lexington Avenue,Devocion,,,10022,,,,,,,,
396,2716012047,40.7583219,-73.9741196,New York,45,NY,East 51st Street,Starbucks,+1 347-708-5805,,10022,,,,,,,,
397,2716012089,40.7563907,-73.9782057,New York,575,NY,5th Avenue,Starbucks,+1 212-490-3189,,10017,,,,,,,,
398,2717323719,40.7602955,-73.9845027,,1600,,Broadway,Gong Cha,,,10019,,,,,,,,
399,2717542956,40.7557612,-73.9805909,New York,18,,West 45th Street,FreeFoods,,,10036,,,,,,,,
400,2721574123,40.7604406,-73.987191,New York,770,NY,8th Avenue,Starbucks,+1 212-830-9001,,10036,,,,,,,,
401,2722857800,40.75965,-73.985965,New York,228,,West 47th Street,Cafe Edison,,,10036,,,,,,,,
402,2723749688,40.7663762,-73.9599027,,1296,,2nd Avenue,Gotham Green Cafe,,,10065,,,,,,,,
403,2723749985,40.76607,-73.9574726,New York,1281,NY,1st Avenue,Starbucks,+1 212-472-1312,,10021,,,,,,,,
404,2723782910,40.7699331,-73.9546801,New York,1445,NY,1st Avenue,Starbucks,+1 212-472-7784,,10021,,,,,,,,
405,2723813006,40.767958,-73.9637948,,925,,Lexington Avenue,Gong Cha,646-876-1020,,10065,,,,,,,,
406,2723866660,40.7698597,-73.9671261,New York,20,NY,East 69th Street,Poppi,,,10065,,info@poppi.nyc,,,,,,
407,2723870222,40.7692531,-73.9632427,New York,960,NY,Lexington Avenue,Corrado Bread And Pastry,(212)774-1904,,10021,,,,,,,,
408,2723953331,40.7742485,-73.9629901,,35,,East 76th Street,Café Carlyle,,,10021,,,,,,,,
409,2723965261,40.7737711,-73.9578856,,1374,,3rd Avenue,Harbs,+1 646-896-1511,,10075,,,,,,,,
410,2723970267,40.7719283,-73.953579,,355,,East 78th Street,Le Petit Parisienne,+1 917-262-0910,,10075,,,,,,,,
411,2724165752,40.7826516,-73.9534733,,1378,,Lexington Avenue,La Bomboniera,,,10128,,,,,,,,
412,2724181868,40.7773842,-73.9552806,,1486,,3rd Avenue,Juice Generation,,,10028,,,,,,,,
413,2725606562,40.6864151,-73.9852989,,112,,Bond Street,Café Kitsuné,,,11217,cafekitsune,,,,,,,
414,2744944466,40.7748547,-73.9841451,New York,141,NY,Amsterdam Avenue,Starbucks,+1 646-276-8254,,10023,,,,,,,,
415,2745010769,40.777108,-73.9817979,New York,2040,NY,Broadway,Chanson,,,10023,,,,,,,,
416,2745359371,40.7778296,-73.9793656,,117,,West 72nd Street,Juice Generation,,,10023,,,,,,,,
417,2745500634,40.7819863,-73.9813099,New York,2161,NY,Broadway,Le Pain Quotidien,+1 (332) 910-6880,,10024,,,,,,,,
418,2745527658,40.7822863,-73.9787291,,375,,Amsterdam Avenue,Daily Provisions,,,10024,,,,,,,,
419,2745534942,40.7818389,-73.9757879,New York,392,NY,Columbus Avenue,Wafels & Dinges,+1-646-454-1229,,10024,,,,,,,,
420,2745620594,40.7847359,-73.9796748,,2241,,Broadway,Zabar's Cafe,(212) 787-2000,,10024,,,,,,,,
421,2758287019,40.7867605,-73.9722137,New York,540,NY,Columbus Avenue,Starbucks,+1 212-496-4163,,10024,,,,,,,,
422,2758924029,40.8220999,-73.9496705,New York,1619,,Amsterdam Avenue,Café One,,,10031,,,,,,,,
423,2759204916,40.7910099,-73.9741121,New York,2446,NY,Broadway,Tal Bagels,+1-212-712-0171,,10024,,,,,,,,
424,2759235789,40.7921965,-73.9732253,New York,2486,NY,Broadway,Fillup Coffee,,,10025,,,,,,,,
425,2761499679,40.7982405,-73.9695072,New York,2667,NY,Broadway,Shiny Tea NY,,,10025,,,,,,,,
426,2761570412,40.7984682,-73.9636775,New York,914,NY,Columbus Avenue,City Coffee Bar,+1-646-398-7772,,10025,,,,,,,,
427,2761641622,40.7994859,-73.9610681,New York,153,NY,Manhattan Avenue,Park Cafe,+1-646-370-3773,,10025,,,,,,,,
428,2761671634,40.8031673,-73.9670896,New York,2810,NY,Broadway,Gong Cha,+1-646-850-6566,,10025,,,,,,,,
429,2762451097,40.7997636,-73.9526587,New York,19,NY,Saint Nicholas Avenue,Claire's Kitchen Cafe,+1 917-409-1717,,10026,https://www.instagram.com/claires_kitchen_cafe,,,,,,,
430,2768305932,40.8274731,-73.9493563,New York,3570;3576,NY,Broadway,Hamilton's Bakery and Cafe,,,10031,,,,,,,,
431,2768438965,40.8113713,-73.961115,New York,3070,NY,Broadway,Broadway Au Lait,+1-212-865-8429,,10027,,,,,,,,
432,2768451021,40.8140293,-73.959994,,121,,La Salle Street,Kuro Kuma,+1(347) 577-3177,,10027,,,,,,,,
433,2768451031,40.8150497,-73.9590898,New York,3165,NY,Broadway,Starbucks,+1 929-243-2549,,10027,,,,,,,,
434,2768881133,40.7262803,-73.8527601,Forest Hills,10102,NY,Queens Boulevard,Starbucks,+1 718-459-6923,,11375,,,,,,,,
435,2768914083,40.7209514,-73.8472921,Forest Hills,7000,NY,Austin Street,Starbucks,+1 718-268-4719,,11375,,,,,,,,
436,2796448528,40.8062968,-73.9654905,New York,2901,NY,Broadway,Blue Bottle Coffee,,,10025,,,,,,,,
437,2797917337,40.7663043,-73.9829515,,,,,Starbucks,,,,,,,,,,,
438,2806612113,40.8370735,-73.9098361,Bronx,316,NY,East 170th Street,Coffee Donuts,,,10456,,,,,,,,
439,2806938230,40.85355,-73.889002,,591,,Crescent Avenue,Prince coffee house,,,10458,,,,,,,,
440,2810072654,40.8848531,-73.9003309,Bronx,234,NY,West 238th Street,Mon Amour,+1-718-708-7804,,10463,,,,,,,,
441,2821326392,40.7116433,-74.0066898,New York,38,NY,Park Row,Starbucks,+1 212-608-8073,,10038,,,,,,,,
442,2824696370,40.7112884,-74.0102748,,41,,Church Street,Épicerie Boulud,,,10007,,,,,,,,
443,2825064871,40.7092434,-74.0078826,New York,45,NY,John Street,Suited,,,10038,,info@suitednyc.com,,,,,,
444,2825233200,40.7137279,-74.0084336,,25,,Murray Street,Takahachi Bakery,,,10007,,,,,,,,
445,2826407083,40.7426583,-73.9983133,New York,224,,West 20th Street,Café Grumpy,+1 212-255-5511,,10011,,,,,,,,
446,2826433688,40.7151271,-73.9901425,New York,13,NY,Essex Street,Café Grumpy,+1-212-777-7515,,10002,,,,,,,,
447,2826442741,40.7116726,-73.9946073,New York,41,NY,Monroe Street,CC’s Cafe,+1 212-571-1060,,10002,,,,,,,,
448,2826470599,40.7422365,-73.9949484,New York,131,,West 21st Street,Joe Pro Shop & Headquarters,+1 212-924-7400,,10011,,,,,,,,
449,2826581781,40.7163413,-73.9885359,New York,379,NY,Grand Street,The Doughnut Plant,+1 212-505-3700,,10002,,,,,,,,
450,2827168690,40.7474254,-73.9737287,,714,,2nd Avenue,Ground Central,,,10016,,,,,,,,
451,2827478159,40.803562,-73.9636828,New York,1030,NY,Amsterdam Avenue,Hungarian Pastry Shop,+1 212-866-4230,,10025,https://www.instagram.com/hungarianpastryshopnyc/,,,,,,,
452,2827518401,40.6790789,-74.0106634,,,,,The Black Flamingo,,,,,,,,,,,
453,2827530645,40.6779288,-74.0120268,,,,,Red Hook Coffee Shop,,,,,,,,,,,
454,2834844701,40.7729961,-73.9742495,,,,,Le Pain Quotidien,,,,,,,,,,,
455,2838525822,40.7076759,-73.9516638,,362,,Hewes Street,Nyla,+1-347-859-7102,,11211,,,,,,,,
456,2838596351,40.7054219,-73.9323788,Brooklyn,18,NY,Grattan Street,SEY Coffee,,,11206,,,,,,,,
457,2838706928,40.7125301,-73.9438874,,296,,Graham Avenue,Muz Muz CBD Lounge,+1-917-341-1843,,11211,,,,,,,,
458,2838720789,40.712008,-73.9489067,,502,,Lorimer Street,Campbell & Co.,+1-718-387-2267,,11211,,,,,,,,
459,2838733588,40.7139069,-73.9418565,,26,,Bushwick Avenue,Here,,,,,,,,,,,
460,2839801731,40.7147488,-73.9400571,Brooklyn,867,NY,Metropolitan Avenue,Rose Wolf Coffee,,,11211,,,,,,,,
461,2839887895,40.7260331,-73.9391293,Brooklyn,290,NY,Nassau Avenue,Alkemy Brewlab,,,11222,,,,,,,,
462,2842175072,40.7140816,-73.9478315,,636,,Metropolitan Avenue,Pecoraro Latteria,,,11211,,,,,,,,
463,2842244629,40.71746,-73.9450305,Brooklyn,415,NY,Graham Avenue,Daytime,,,11211,,Daytimebk@gmail.com,,,,,,
464,2842613040,40.7229766,-73.950475,,,,,Hide & Seek,+1-917-909-0670,,,,,,,,,,
465,2842780183,40.7285374,-73.9486571,Brooklyn,193,,Meserole Avenue,Café Grumpy,+1 718-349-7623,,11222,,,,,,,,
466,2842929201,40.7278772,-73.9571169,Brooklyn,94,NY,Franklin Street,Cookie Road,,,11222,,,,,,,,
467,2842929227,40.7292924,-73.95735,,128,,Franklin Street,Littleneck Outpost,,,11222,,,,,,,,
